clave,nombre,apellido,puesto,jornada_contratada,sucursal,fecha,hora_inicio,hora_fin,minutos_descanso
T008-073,Eduardo,Escobar Ortega,Vendedor(a) de piso,48,Culiacán,2026-07-21,12:30,21:00,30
T008-073,Eduardo,Escobar Ortega,Vendedor(a) de piso,48,Culiacán,2026-07-22,12:30,21:00,30
T008-073,Eduardo,Escobar Ortega,Vendedor(a) de piso,48,Culiacán,2026-07-23,12:30,21:00,30
T008-073,Eduardo,Escobar Ortega,Vendedor(a) de piso,48,Culiacán,2026-07-24,12:30,21:00,30
T008-073,Eduardo,Escobar Ortega,Vendedor(a) de piso,48,Culiacán,2026-07-25,12:30,21:00,30
T008-074,Martha,Ibarra Domínguez,Supervisor(a) de piso,48,Culiacán,2026-07-20,09:00,17:30,30
T008-074,Martha,Ibarra Domínguez,Supervisor(a) de piso,48,Culiacán,2026-07-22,09:00,17:30,30
T008-074,Martha,Ibarra Domínguez,Supervisor(a) de piso,48,Culiacán,2026-07-23,09:00,17:30,30
T008-074,Martha,Ibarra Domínguez,Supervisor(a) de piso,48,Culiacán,2026-07-24,09:00,17:30,30
T008-074,Martha,Ibarra Domínguez,Supervisor(a) de piso,48,Culiacán,2026-07-25,09:00,17:30,30
T008-074,Martha,Ibarra Domínguez,Supervisor(a) de piso,48,Culiacán,2026-07-26,09:00,17:30,30
T008-075,Raúl,Domínguez Castillo,Vendedor(a) de piso,48,Culiacán,2026-07-20,09:00,17:30,30
T008-075,Raúl,Domínguez Castillo,Vendedor(a) de piso,48,Culiacán,2026-07-21,09:00,17:30,30
T008-075,Raúl,Domínguez Castillo,Vendedor(a) de piso,48,Culiacán,2026-07-23,09:00,17:30,30
T008-075,Raúl,Domínguez Castillo,Vendedor(a) de piso,48,Culiacán,2026-07-24,09:00,17:30,30
T008-075,Raúl,Domínguez Castillo,Vendedor(a) de piso,48,Culiacán,2026-07-25,09:00,17:30,30
T008-075,Raúl,Domínguez Castillo,Vendedor(a) de piso,48,Culiacán,2026-07-26,09:00,17:30,30
T008-076,Carlos,Díaz Salazar,Almacenista,24,Culiacán,2026-07-20,09:00,15:00,0
T008-076,Carlos,Díaz Salazar,Almacenista,24,Culiacán,2026-07-21,09:00,15:00,0
T008-076,Carlos,Díaz Salazar,Almacenista,24,Culiacán,2026-07-22,09:00,15:00,0
T008-076,Carlos,Díaz Salazar,Almacenista,24,Culiacán,2026-07-23,09:00,15:00,0
T008-077,Ana,Guzmán Navarro,Vendedor(a) de piso,48,Culiacán,2026-07-20,12:30,21:00,30
T008-077,Ana,Guzmán Navarro,Vendedor(a) de piso,48,Culiacán,2026-07-21,12:30,21:00,30
T008-077,Ana,Guzmán Navarro,Vendedor(a) de piso,48,Culiacán,2026-07-22,12:30,21:00,30
T008-077,Ana,Guzmán Navarro,Vendedor(a) de piso,48,Culiacán,2026-07-23,12:30,21:00,30
T008-077,Ana,Guzmán Navarro,Vendedor(a) de piso,48,Culiacán,2026-07-24,12:30,21:00,30
T008-077,Ana,Guzmán Navarro,Vendedor(a) de piso,48,Culiacán,2026-07-25,12:30,21:00,30
T008-078,Verónica,Chávez Ortiz,Almacenista,48,Culiacán,2026-07-20,12:30,21:00,30
T008-078,Verónica,Chávez Ortiz,Almacenista,48,Culiacán,2026-07-22,12:30,21:00,30
T008-078,Verónica,Chávez Ortiz,Almacenista,48,Culiacán,2026-07-23,12:30,21:00,30
T008-078,Verónica,Chávez Ortiz,Almacenista,48,Culiacán,2026-07-24,12:30,21:00,30
T008-078,Verónica,Chávez Ortiz,Almacenista,48,Culiacán,2026-07-25,12:30,21:00,30
T008-078,Verónica,Chávez Ortiz,Almacenista,48,Culiacán,2026-07-26,12:30,21:00,30
T008-079,Patricia,Lara Juárez,Cajero(a),48,Culiacán,2026-07-20,09:00,17:30,30
T008-079,Patricia,Lara Juárez,Cajero(a),48,Culiacán,2026-07-22,09:00,17:30,30
T008-079,Patricia,Lara Juárez,Cajero(a),48,Culiacán,2026-07-23,09:00,17:30,30
T008-079,Patricia,Lara Juárez,Cajero(a),48,Culiacán,2026-07-24,09:00,17:30,30
T008-079,Patricia,Lara Juárez,Cajero(a),48,Culiacán,2026-07-25,09:00,17:30,30
T008-079,Patricia,Lara Juárez,Cajero(a),48,Culiacán,2026-07-26,09:00,17:30,30
T008-080,Beatriz,Sánchez Ramírez,Almacenista,48,Culiacán,2026-07-21,12:30,21:00,30
T008-080,Beatriz,Sánchez Ramírez,Almacenista,48,Culiacán,2026-07-22,12:30,21:00,30
T008-080,Beatriz,Sánchez Ramírez,Almacenista,48,Culiacán,2026-07-23,12:30,21:00,30
T008-080,Beatriz,Sánchez Ramírez,Almacenista,48,Culiacán,2026-07-24,12:30,21:00,30
T008-080,Beatriz,Sánchez Ramírez,Almacenista,48,Culiacán,2026-07-25,12:30,21:00,30
T008-080,Beatriz,Sánchez Ramírez,Almacenista,48,Culiacán,2026-07-26,12:30,21:00,30
T008-081,Guillermo,Campos Ríos,Cajero(a),48,Culiacán,2026-07-20,12:30,21:00,30
T008-081,Guillermo,Campos Ríos,Cajero(a),48,Culiacán,2026-07-21,12:30,21:00,30
T008-081,Guillermo,Campos Ríos,Cajero(a),48,Culiacán,2026-07-22,12:30,21:00,30
T008-081,Guillermo,Campos Ríos,Cajero(a),48,Culiacán,2026-07-24,12:30,21:00,30
T008-081,Guillermo,Campos Ríos,Cajero(a),48,Culiacán,2026-07-25,12:30,21:00,30
T008-081,Guillermo,Campos Ríos,Cajero(a),48,Culiacán,2026-07-26,12:30,21:00,30
T008-082,José,Acosta Peña,Vendedor(a) de piso,48,Culiacán,2026-07-21,09:00,17:30,30
T008-082,José,Acosta Peña,Vendedor(a) de piso,48,Culiacán,2026-07-22,09:00,17:30,30
T008-082,José,Acosta Peña,Vendedor(a) de piso,48,Culiacán,2026-07-23,09:00,17:30,30
T008-082,José,Acosta Peña,Vendedor(a) de piso,48,Culiacán,2026-07-24,09:00,17:30,30
T008-082,José,Acosta Peña,Vendedor(a) de piso,48,Culiacán,2026-07-25,09:00,17:30,30
T008-082,José,Acosta Peña,Vendedor(a) de piso,48,Culiacán,2026-07-26,09:00,17:30,30
T008-083,Estela,Santiago Ortiz,Vendedor(a) de piso,24,Culiacán,2026-07-20,15:00,21:00,0
T008-083,Estela,Santiago Ortiz,Vendedor(a) de piso,24,Culiacán,2026-07-21,15:00,21:00,0
T008-083,Estela,Santiago Ortiz,Vendedor(a) de piso,24,Culiacán,2026-07-22,15:00,21:00,0
T008-083,Estela,Santiago Ortiz,Vendedor(a) de piso,24,Culiacán,2026-07-26,15:00,21:00,0
T008-084,Julio,Acosta Medina,Vendedor(a) de piso,48,Culiacán,2026-07-20,12:30,21:00,30
T008-084,Julio,Acosta Medina,Vendedor(a) de piso,48,Culiacán,2026-07-22,12:30,21:00,30
T008-084,Julio,Acosta Medina,Vendedor(a) de piso,48,Culiacán,2026-07-23,12:30,21:00,30
T008-084,Julio,Acosta Medina,Vendedor(a) de piso,48,Culiacán,2026-07-24,12:30,21:00,30
T008-084,Julio,Acosta Medina,Vendedor(a) de piso,48,Culiacán,2026-07-25,12:30,21:00,30
T008-084,Julio,Acosta Medina,Vendedor(a) de piso,48,Culiacán,2026-07-26,12:30,21:00,30
T008-085,Mónica,Chávez Ramírez,Vendedor(a) de piso,48,Culiacán,2026-07-21,12:30,21:00,30
T008-085,Mónica,Chávez Ramírez,Vendedor(a) de piso,48,Culiacán,2026-07-22,12:30,21:00,30
T008-085,Mónica,Chávez Ramírez,Vendedor(a) de piso,48,Culiacán,2026-07-23,12:30,21:00,30
T008-085,Mónica,Chávez Ramírez,Vendedor(a) de piso,48,Culiacán,2026-07-24,12:30,21:00,30
T008-085,Mónica,Chávez Ramírez,Vendedor(a) de piso,48,Culiacán,2026-07-25,12:30,21:00,30
T008-085,Mónica,Chávez Ramírez,Vendedor(a) de piso,48,Culiacán,2026-07-26,12:30,21:00,30
T008-086,Juan,Guzmán Martínez,Vendedor(a) de piso,48,Culiacán,2026-07-21,09:00,17:30,30
T008-086,Juan,Guzmán Martínez,Vendedor(a) de piso,48,Culiacán,2026-07-22,09:00,17:30,30
T008-086,Juan,Guzmán Martínez,Vendedor(a) de piso,48,Culiacán,2026-07-23,09:00,17:30,30
T008-086,Juan,Guzmán Martínez,Vendedor(a) de piso,48,Culiacán,2026-07-24,09:00,17:30,30
T008-086,Juan,Guzmán Martínez,Vendedor(a) de piso,48,Culiacán,2026-07-25,09:00,17:30,30
T008-086,Juan,Guzmán Martínez,Vendedor(a) de piso,48,Culiacán,2026-07-26,09:00,17:30,30
T008-087,Emmanuel,Chávez Santiago,Almacenista,24,Culiacán,2026-07-20,15:00,21:00,0
T008-087,Emmanuel,Chávez Santiago,Almacenista,24,Culiacán,2026-07-24,15:00,21:00,0
T008-087,Emmanuel,Chávez Santiago,Almacenista,24,Culiacán,2026-07-25,15:00,21:00,0
T008-087,Emmanuel,Chávez Santiago,Almacenista,24,Culiacán,2026-07-26,15:00,21:00,0
T009-001,Eduardo,Núñez Rodríguez,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-001,Eduardo,Núñez Rodríguez,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-001,Eduardo,Núñez Rodríguez,Vendedor(a) de piso,48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-001,Eduardo,Núñez Rodríguez,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-001,Eduardo,Núñez Rodríguez,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-001,Eduardo,Núñez Rodríguez,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,09:00,17:30,30
T009-002,Tomás,Vargas Navarro,Vendedor(a) de piso,24,Iztapalapa,2026-07-21,15:00,21:00,0
T009-002,Tomás,Vargas Navarro,Vendedor(a) de piso,24,Iztapalapa,2026-07-22,15:00,21:00,0
T009-002,Tomás,Vargas Navarro,Vendedor(a) de piso,24,Iztapalapa,2026-07-23,15:00,21:00,0
T009-002,Tomás,Vargas Navarro,Vendedor(a) de piso,24,Iztapalapa,2026-07-24,15:00,21:00,0
T009-003,Paola,Ruiz Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-003,Paola,Ruiz Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-003,Paola,Ruiz Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-003,Paola,Ruiz Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-003,Paola,Ruiz Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-003,Paola,Ruiz Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-004,Verónica,Aguilar Ortega,Cajero(a),24,Iztapalapa,2026-07-21,15:00,21:00,0
T009-004,Verónica,Aguilar Ortega,Cajero(a),24,Iztapalapa,2026-07-22,15:00,21:00,0
T009-004,Verónica,Aguilar Ortega,Cajero(a),24,Iztapalapa,2026-07-23,15:00,21:00,0
T009-004,Verónica,Aguilar Ortega,Cajero(a),24,Iztapalapa,2026-07-24,15:00,21:00,0
T009-005,Iván,Ortega Domínguez,Cajero(a),24,Iztapalapa,2026-07-20,09:00,15:00,0
T009-005,Iván,Ortega Domínguez,Cajero(a),24,Iztapalapa,2026-07-21,09:00,15:00,0
T009-005,Iván,Ortega Domínguez,Cajero(a),24,Iztapalapa,2026-07-25,09:00,15:00,0
T009-005,Iván,Ortega Domínguez,Cajero(a),24,Iztapalapa,2026-07-26,09:00,15:00,0
T009-006,Jimena,Jiménez Luna,Almacenista,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-006,Jimena,Jiménez Luna,Almacenista,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-006,Jimena,Jiménez Luna,Almacenista,48,Iztapalapa,2026-07-22,12:30,21:00,30
T009-006,Jimena,Jiménez Luna,Almacenista,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-006,Jimena,Jiménez Luna,Almacenista,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-006,Jimena,Jiménez Luna,Almacenista,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-007,Ramón,Vargas Rojas,Vendedor(a) de piso,24,Iztapalapa,2026-07-20,15:00,21:00,0
T009-007,Ramón,Vargas Rojas,Vendedor(a) de piso,24,Iztapalapa,2026-07-21,15:00,21:00,0
T009-007,Ramón,Vargas Rojas,Vendedor(a) de piso,24,Iztapalapa,2026-07-25,15:00,21:00,0
T009-007,Ramón,Vargas Rojas,Vendedor(a) de piso,24,Iztapalapa,2026-07-26,15:00,21:00,0
T009-008,Ximena,Medina Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-008,Ximena,Medina Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-008,Ximena,Medina Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-008,Ximena,Medina Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-008,Ximena,Medina Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-008,Ximena,Medina Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-009,Rocío,Cortés Valdez,Cajero(a),48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-009,Rocío,Cortés Valdez,Cajero(a),48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-009,Rocío,Cortés Valdez,Cajero(a),48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-009,Rocío,Cortés Valdez,Cajero(a),48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-009,Rocío,Cortés Valdez,Cajero(a),48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-009,Rocío,Cortés Valdez,Cajero(a),48,Iztapalapa,2026-07-26,09:00,17:30,30
T009-010,Gerardo,Serrano Núñez,Vendedor(a) de piso,24,Iztapalapa,2026-07-20,15:00,21:00,0
T009-010,Gerardo,Serrano Núñez,Vendedor(a) de piso,24,Iztapalapa,2026-07-21,15:00,21:00,0
T009-010,Gerardo,Serrano Núñez,Vendedor(a) de piso,24,Iztapalapa,2026-07-22,15:00,21:00,0
T009-010,Gerardo,Serrano Núñez,Vendedor(a) de piso,24,Iztapalapa,2026-07-23,15:00,21:00,0
T009-011,Paola,Morales Torres,Asesor(a) de crédito,24,Iztapalapa,2026-07-21,15:00,21:00,0
T009-011,Paola,Morales Torres,Asesor(a) de crédito,24,Iztapalapa,2026-07-22,15:00,21:00,0
T009-011,Paola,Morales Torres,Asesor(a) de crédito,24,Iztapalapa,2026-07-23,15:00,21:00,0
T009-011,Paola,Morales Torres,Asesor(a) de crédito,24,Iztapalapa,2026-07-24,15:00,21:00,0
T009-012,Lucía,Medina Trejo,Vendedor(a) de piso,24,Iztapalapa,2026-07-23,09:00,15:00,0
T009-012,Lucía,Medina Trejo,Vendedor(a) de piso,24,Iztapalapa,2026-07-24,09:00,15:00,0
T009-012,Lucía,Medina Trejo,Vendedor(a) de piso,24,Iztapalapa,2026-07-25,09:00,15:00,0
T009-012,Lucía,Medina Trejo,Vendedor(a) de piso,24,Iztapalapa,2026-07-26,09:00,15:00,0
T009-013,Ramón,Morales Padilla,Cajero(a),48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-013,Ramón,Morales Padilla,Cajero(a),48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-013,Ramón,Morales Padilla,Cajero(a),48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-013,Ramón,Morales Padilla,Cajero(a),48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-013,Ramón,Morales Padilla,Cajero(a),48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-013,Ramón,Morales Padilla,Cajero(a),48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-014,Sofía,Cabrera Salazar,Asesor(a) de crédito,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-014,Sofía,Cabrera Salazar,Asesor(a) de crédito,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-014,Sofía,Cabrera Salazar,Asesor(a) de crédito,48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-014,Sofía,Cabrera Salazar,Asesor(a) de crédito,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-014,Sofía,Cabrera Salazar,Asesor(a) de crédito,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-014,Sofía,Cabrera Salazar,Asesor(a) de crédito,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-015,Francisco,Vargas Ávila,Almacenista,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-015,Francisco,Vargas Ávila,Almacenista,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-015,Francisco,Vargas Ávila,Almacenista,48,Iztapalapa,2026-07-22,12:30,21:00,30
T009-015,Francisco,Vargas Ávila,Almacenista,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-015,Francisco,Vargas Ávila,Almacenista,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-015,Francisco,Vargas Ávila,Almacenista,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-016,Guillermo,Mendoza García,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-016,Guillermo,Mendoza García,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-016,Guillermo,Mendoza García,Vendedor(a) de piso,48,Iztapalapa,2026-07-22,12:30,21:00,30
T009-016,Guillermo,Mendoza García,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-016,Guillermo,Mendoza García,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-016,Guillermo,Mendoza García,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-017,Julio,Pacheco Quintero,Almacenista,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-017,Julio,Pacheco Quintero,Almacenista,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-017,Julio,Pacheco Quintero,Almacenista,48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-017,Julio,Pacheco Quintero,Almacenista,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-017,Julio,Pacheco Quintero,Almacenista,48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-017,Julio,Pacheco Quintero,Almacenista,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-018,Eduardo,Rodríguez Vázquez,Almacenista,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-018,Eduardo,Rodríguez Vázquez,Almacenista,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-018,Eduardo,Rodríguez Vázquez,Almacenista,48,Iztapalapa,2026-07-22,12:30,21:00,30
T009-018,Eduardo,Rodríguez Vázquez,Almacenista,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-018,Eduardo,Rodríguez Vázquez,Almacenista,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-018,Eduardo,Rodríguez Vázquez,Almacenista,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-019,Elizabeth,Chávez Cárdenas,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-019,Elizabeth,Chávez Cárdenas,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-019,Elizabeth,Chávez Cárdenas,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-019,Elizabeth,Chávez Cárdenas,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-019,Elizabeth,Chávez Cárdenas,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-019,Elizabeth,Chávez Cárdenas,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-020,Mariana,Romero Ávila,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-020,Mariana,Romero Ávila,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-020,Mariana,Romero Ávila,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-020,Mariana,Romero Ávila,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,12:30,21:00,30
T009-020,Mariana,Romero Ávila,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-020,Mariana,Romero Ávila,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-021,Manuel,Luna Escobar,Supervisor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-021,Manuel,Luna Escobar,Supervisor(a) de piso,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-021,Manuel,Luna Escobar,Supervisor(a) de piso,48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-021,Manuel,Luna Escobar,Supervisor(a) de piso,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-021,Manuel,Luna Escobar,Supervisor(a) de piso,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-021,Manuel,Luna Escobar,Supervisor(a) de piso,48,Iztapalapa,2026-07-26,09:00,17:30,30
T009-022,Daniel,García Meza,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-022,Daniel,García Meza,Vendedor(a) de piso,48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-022,Daniel,García Meza,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-022,Daniel,García Meza,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-022,Daniel,García Meza,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-022,Daniel,García Meza,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,09:00,17:30,30
T009-023,Rosa,Pacheco Acosta,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-023,Rosa,Pacheco Acosta,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-023,Rosa,Pacheco Acosta,Vendedor(a) de piso,48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-023,Rosa,Pacheco Acosta,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-023,Rosa,Pacheco Acosta,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-023,Rosa,Pacheco Acosta,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-024,Beatriz,Campos Chávez,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-024,Beatriz,Campos Chávez,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-024,Beatriz,Campos Chávez,Vendedor(a) de piso,48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-024,Beatriz,Campos Chávez,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-024,Beatriz,Campos Chávez,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-024,Beatriz,Campos Chávez,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,09:00,17:30,30
T009-025,Elizabeth,Olvera Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-025,Elizabeth,Olvera Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-025,Elizabeth,Olvera Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-025,Elizabeth,Olvera Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-025,Elizabeth,Olvera Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-025,Elizabeth,Olvera Herrera,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,09:00,17:30,30
T009-026,Adrián,Cárdenas Gutiérrez,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-026,Adrián,Cárdenas Gutiérrez,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-026,Adrián,Cárdenas Gutiérrez,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-026,Adrián,Cárdenas Gutiérrez,Vendedor(a) de piso,48,Iztapalapa,2026-07-24,09:00,17:30,30
T009-026,Adrián,Cárdenas Gutiérrez,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-026,Adrián,Cárdenas Gutiérrez,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,09:00,17:30,30
T009-027,Ximena,Herrera Torres,Cajero(a),24,Iztapalapa,2026-07-20,09:00,15:00,0
T009-027,Ximena,Herrera Torres,Cajero(a),24,Iztapalapa,2026-07-21,09:00,15:00,0
T009-027,Ximena,Herrera Torres,Cajero(a),24,Iztapalapa,2026-07-25,09:00,15:00,0
T009-027,Ximena,Herrera Torres,Cajero(a),24,Iztapalapa,2026-07-26,09:00,15:00,0
T009-028,Rodrigo,Medina Castro,Almacenista,24,Iztapalapa,2026-07-23,09:00,15:00,0
T009-028,Rodrigo,Medina Castro,Almacenista,24,Iztapalapa,2026-07-24,09:00,15:00,0
T009-028,Rodrigo,Medina Castro,Almacenista,24,Iztapalapa,2026-07-25,09:00,15:00,0
T009-028,Rodrigo,Medina Castro,Almacenista,24,Iztapalapa,2026-07-26,09:00,15:00,0
T009-029,Beatriz,Domínguez Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,12:30,21:00,30
T009-029,Beatriz,Domínguez Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,12:30,21:00,30
T009-029,Beatriz,Domínguez Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-22,12:30,21:00,30
T009-029,Beatriz,Domínguez Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,12:30,21:00,30
T009-029,Beatriz,Domínguez Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,12:30,21:00,30
T009-029,Beatriz,Domínguez Espinoza,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,12:30,21:00,30
T009-030,Gabriela,Santiago Trejo,Vendedor(a) de piso,48,Iztapalapa,2026-07-20,09:00,17:30,30
T009-030,Gabriela,Santiago Trejo,Vendedor(a) de piso,48,Iztapalapa,2026-07-21,09:00,17:30,30
T009-030,Gabriela,Santiago Trejo,Vendedor(a) de piso,48,Iztapalapa,2026-07-22,09:00,17:30,30
T009-030,Gabriela,Santiago Trejo,Vendedor(a) de piso,48,Iztapalapa,2026-07-23,09:00,17:30,30
T009-030,Gabriela,Santiago Trejo,Vendedor(a) de piso,48,Iztapalapa,2026-07-25,09:00,17:30,30
T009-030,Gabriela,Santiago Trejo,Vendedor(a) de piso,48,Iztapalapa,2026-07-26,09:00,17:30,30
